ser,title,url,clean_text,json_data
nan,,https://aast.edu/en/colleges/practical-training/list_staff.php?unit_id=1000,,"{'type': 'request', 'url': 'https://aast.edu/en/colleges/practical-training/list_staff.php?unit_id=1000', 'method': 'GET'}"
161045,ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161045,"ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Professor ali ali mohamed fahmy Dean of College of Artificial Intelligence download cv contact me biography Dr. Aly Aly Fahmy, is a Professor of Artificial Intelligence and Machine Learning. He was the Ex-Dean of the Faculty of Computers and Information, Cairo University. Currently, he is the Dean of the Artificial Intelligence College affiliated to Arab Academy for Science and Technology. Aly Fahmy received the M.Sc. and Ph.D. degrees in Artificial Intelligence from the National Superior School E.N.S.A.E in Toulouse, France in 1976 and 1979, respectively. Dr. Fahmy coupled his academic carrier with the industrial one. He obtained specialized on Job Training on developing Expert Systems, IntelliCorp, Germany and on developing large scale software systems, Litton Systems Inc, U.S.A. Dr. Fahmy was the Director of the first Center of Excellence in Egypt in the field of Data Mining and Computer Modeling (DMCM) in the period of 2005-2010. DMCM was a virtual research center with more than 40 researchers from universities and industry. Dr. Fahmy with his prominent colleagues has established the Center for Arabic Language Technologies (ALTEC) in order to bring the Arabic to the international level in man–machine interface in its broader sense. His research interests include Medical Machine Learning, Data and Text Mining, Computational Linguistics, Text Understanding and Automatic Essay Scoring and Technologies of Man- Machine Interface in Arabic. Currently, Dr. Fahmy is currently involved in the activities led by Dr. Ismail Abdul-Gaffar Ismail the President of Arab Academy for Science and Technology to establish the Arabic Center of Excellence for Artificial Intelligence and Frontier Technologies in New El-Alamein City. Education experience work experience academic experience research Fields of Interest Research Indicators Scopus URL Google Scholar URL H-index (Google Scholar) : 0 Citation (Google Scholar) : 0 Research gate Academia publications You can filter publications by years All Publications From 2022 to 2025 Honors & awards Honors Professional Experience communities Teaching Courses Course Academic year Term projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : Extension Number : Fax : Mobile : Email: Send Email Location : AbuKir AAST 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161045', 'canonical': 'https://aast.edu/cv.php?ser=161045', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161045_plain.html', 'ids': {'ser': '161045', 'unit_id': '1'}}"
4,Messages & Speeches | AASTMT Office of the President,https://aast.edu/en/presidency/speech-details.php?ser=4,Messages & Speeches | AASTMT Office of the President Messages & Speeches Office of the President Messages & Speeches Messages & Speeches Congratulations on Glorious October Victories 2022-10-05 Congratulations on Glorious October Victories Back to all Messages,"{'url': 'https://aast.edu/en/presidency/speech-details.php?ser=4', 'canonical': 'https://aast.edu/en/presidency/speech-details.php?ser=4', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_en_presidency_speech-details.php_ser=4_plain.html', 'ids': {'ser': '4', 'page_id': '1000100031', 'unit_id': '1'}}"
3,Messages & Speeches | AASTMT Office of the President,https://aast.edu/en/presidency/speech-details.php?ser=3,"Messages & Speeches | AASTMT Office of the President Messages & Speeches Office of the President Messages & Speeches Messages & Speeches Message on Mawlid al-Nabi 2022-10-08 AASTMT President Message on ""Mawlid al-Nabi"" Back to all Messages","{'url': 'https://aast.edu/en/presidency/speech-details.php?ser=3', 'canonical': 'https://aast.edu/en/presidency/speech-details.php?ser=3', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_en_presidency_speech-details.php_ser=3_plain.html', 'ids': {'ser': '3', 'page_id': '1000100031', 'unit_id': '1'}}"
2,Messages & Speeches | AASTMT Office of the President,https://aast.edu/en/presidency/speech-details.php?ser=2,Messages & Speeches | AASTMT Office of the President Messages & Speeches Office of the President Messages & Speeches Messages & Speeches AASTMT Golden Jubilee Celebration 2022-11-22 AASTMT President Speech on AASTMT Golden Jubilee Celebration Back to all Messages,"{'url': 'https://aast.edu/en/presidency/speech-details.php?ser=2', 'canonical': 'https://aast.edu/en/presidency/speech-details.php?ser=2', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_en_presidency_speech-details.php_ser=2_plain.html', 'ids': {'ser': '2', 'page_id': '1000100031', 'unit_id': '1'}}"
161046,ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161046,"ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Professor ali ali mohamed fahmy Dean of College of Artificial Intelligence download cv contact me biography Dr. Aly Aly Fahmy, is a Professor of Artificial Intelligence and Machine Learning. He was the Ex-Dean of the Faculty of Computers and Information, Cairo University. Currently, he is the Dean of the Artificial Intelligence College affiliated to Arab Academy for Science and Technology. Aly Fahmy received the M.Sc. and Ph.D. degrees in Artificial Intelligence from the National Superior School E.N.S.A.E in Toulouse, France in 1976 and 1979, respectively. Dr. Fahmy coupled his academic carrier with the industrial one. He obtained specialized on Job Training on developing Expert Systems, IntelliCorp, Germany and on developing large scale software systems, Litton Systems Inc, U.S.A. Dr. Fahmy was the Director of the first Center of Excellence in Egypt in the field of Data Mining and Computer Modeling (DMCM) in the period of 2005-2010. DMCM was a virtual research center with more than 40 researchers from universities and industry. Dr. Fahmy with his prominent colleagues has established the Center for Arabic Language Technologies (ALTEC) in order to bring the Arabic to the international level in man–machine interface in its broader sense. His research interests include Medical Machine Learning, Data and Text Mining, Computational Linguistics, Text Understanding and Automatic Essay Scoring and Technologies of Man- Machine Interface in Arabic. Currently, Dr. Fahmy is currently involved in the activities led by Dr. Ismail Abdul-Gaffar Ismail the President of Arab Academy for Science and Technology to establish the Arabic Center of Excellence for Artificial Intelligence and Frontier Technologies in New El-Alamein City. Education experience work experience academic experience research Fields of Interest Research Indicators Scopus URL Google Scholar URL H-index (Google Scholar) : 0 Citation (Google Scholar) : 0 Research gate Academia publications You can filter publications by years All Publications From 2022 to 2025 Honors & awards Honors Professional Experience communities Teaching Courses Course Academic year Term projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : Extension Number : Fax : Mobile : Email: Send Email Location : AbuKir AAST 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161046', 'canonical': 'https://aast.edu/cv.php?ser=161046', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161046_plain.html', 'ids': {'ser': '161046', 'unit_id': '1'}}"
5,Messages & Speeches | AASTMT Office of the President,https://aast.edu/en/presidency/speech-details.php?ser=5,Messages & Speeches | AASTMT Office of the President Messages & Speeches Office of the President Messages & Speeches Messages & Speeches Graduation Ceremony of International Educational Programs 2022-10-09 Graduation Ceremony of International Educational Programs Back to all Messages,"{'url': 'https://aast.edu/en/presidency/speech-details.php?ser=5', 'canonical': 'https://aast.edu/en/presidency/speech-details.php?ser=5', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_en_presidency_speech-details.php_ser=5_plain.html', 'ids': {'ser': '5', 'page_id': '1000100031', 'unit_id': '1'}}"
161047,ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161047,"ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Professor ali ali mohamed fahmy Dean of College of Artificial Intelligence download cv contact me biography Dr. Aly Aly Fahmy, is a Professor of Artificial Intelligence and Machine Learning. He was the Ex-Dean of the Faculty of Computers and Information, Cairo University. Currently, he is the Dean of the Artificial Intelligence College affiliated to Arab Academy for Science and Technology. Aly Fahmy received the M.Sc. and Ph.D. degrees in Artificial Intelligence from the National Superior School E.N.S.A.E in Toulouse, France in 1976 and 1979, respectively. Dr. Fahmy coupled his academic carrier with the industrial one. He obtained specialized on Job Training on developing Expert Systems, IntelliCorp, Germany and on developing large scale software systems, Litton Systems Inc, U.S.A. Dr. Fahmy was the Director of the first Center of Excellence in Egypt in the field of Data Mining and Computer Modeling (DMCM) in the period of 2005-2010. DMCM was a virtual research center with more than 40 researchers from universities and industry. Dr. Fahmy with his prominent colleagues has established the Center for Arabic Language Technologies (ALTEC) in order to bring the Arabic to the international level in man–machine interface in its broader sense. His research interests include Medical Machine Learning, Data and Text Mining, Computational Linguistics, Text Understanding and Automatic Essay Scoring and Technologies of Man- Machine Interface in Arabic. Currently, Dr. Fahmy is currently involved in the activities led by Dr. Ismail Abdul-Gaffar Ismail the President of Arab Academy for Science and Technology to establish the Arabic Center of Excellence for Artificial Intelligence and Frontier Technologies in New El-Alamein City. Education experience work experience academic experience research Fields of Interest Research Indicators Scopus URL Google Scholar URL H-index (Google Scholar) : 0 Citation (Google Scholar) : 0 Research gate Academia publications You can filter publications by years All Publications From 2022 to 2025 Honors & awards Honors Professional Experience communities Teaching Courses Course Academic year Term projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : Extension Number : Fax : Mobile : Email: Send Email Location : AbuKir AAST 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161047', 'canonical': 'https://aast.edu/cv.php?ser=161047', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161047_plain.html', 'ids': {'ser': '161047', 'unit_id': '1'}}"
161048,ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161048,"ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Professor ali ali mohamed fahmy Dean of College of Artificial Intelligence download cv contact me biography Dr. Aly Aly Fahmy, is a Professor of Artificial Intelligence and Machine Learning. He was the Ex-Dean of the Faculty of Computers and Information, Cairo University. Currently, he is the Dean of the Artificial Intelligence College affiliated to Arab Academy for Science and Technology. Aly Fahmy received the M.Sc. and Ph.D. degrees in Artificial Intelligence from the National Superior School E.N.S.A.E in Toulouse, France in 1976 and 1979, respectively. Dr. Fahmy coupled his academic carrier with the industrial one. He obtained specialized on Job Training on developing Expert Systems, IntelliCorp, Germany and on developing large scale software systems, Litton Systems Inc, U.S.A. Dr. Fahmy was the Director of the first Center of Excellence in Egypt in the field of Data Mining and Computer Modeling (DMCM) in the period of 2005-2010. DMCM was a virtual research center with more than 40 researchers from universities and industry. Dr. Fahmy with his prominent colleagues has established the Center for Arabic Language Technologies (ALTEC) in order to bring the Arabic to the international level in man–machine interface in its broader sense. His research interests include Medical Machine Learning, Data and Text Mining, Computational Linguistics, Text Understanding and Automatic Essay Scoring and Technologies of Man- Machine Interface in Arabic. Currently, Dr. Fahmy is currently involved in the activities led by Dr. Ismail Abdul-Gaffar Ismail the President of Arab Academy for Science and Technology to establish the Arabic Center of Excellence for Artificial Intelligence and Frontier Technologies in New El-Alamein City. Education experience work experience academic experience research Fields of Interest Research Indicators Scopus URL Google Scholar URL H-index (Google Scholar) : 0 Citation (Google Scholar) : 0 Research gate Academia publications You can filter publications by years All Publications From 2022 to 2025 Honors & awards Honors Professional Experience communities Teaching Courses Course Academic year Term projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : Extension Number : Fax : Mobile : Email: Send Email Location : AbuKir AAST 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161048', 'canonical': 'https://aast.edu/cv.php?ser=161048', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161048_plain.html', 'ids': {'ser': '161048', 'unit_id': '1'}}"
161049,ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161049,"ali ali mohamed fahmy | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Professor ali ali mohamed fahmy Dean of College of Artificial Intelligence download cv contact me biography Dr. Aly Aly Fahmy, is a Professor of Artificial Intelligence and Machine Learning. He was the Ex-Dean of the Faculty of Computers and Information, Cairo University. Currently, he is the Dean of the Artificial Intelligence College affiliated to Arab Academy for Science and Technology. Aly Fahmy received the M.Sc. and Ph.D. degrees in Artificial Intelligence from the National Superior School E.N.S.A.E in Toulouse, France in 1976 and 1979, respectively. Dr. Fahmy coupled his academic carrier with the industrial one. He obtained specialized on Job Training on developing Expert Systems, IntelliCorp, Germany and on developing large scale software systems, Litton Systems Inc, U.S.A. Dr. Fahmy was the Director of the first Center of Excellence in Egypt in the field of Data Mining and Computer Modeling (DMCM) in the period of 2005-2010. DMCM was a virtual research center with more than 40 researchers from universities and industry. Dr. Fahmy with his prominent colleagues has established the Center for Arabic Language Technologies (ALTEC) in order to bring the Arabic to the international level in man–machine interface in its broader sense. His research interests include Medical Machine Learning, Data and Text Mining, Computational Linguistics, Text Understanding and Automatic Essay Scoring and Technologies of Man- Machine Interface in Arabic. Currently, Dr. Fahmy is currently involved in the activities led by Dr. Ismail Abdul-Gaffar Ismail the President of Arab Academy for Science and Technology to establish the Arabic Center of Excellence for Artificial Intelligence and Frontier Technologies in New El-Alamein City. Education experience work experience academic experience research Fields of Interest Research Indicators Scopus URL Google Scholar URL H-index (Google Scholar) : 0 Citation (Google Scholar) : 0 Research gate Academia publications You can filter publications by years All Publications From 2022 to 2025 Honors & awards Honors Professional Experience communities Teaching Courses Course Academic year Term projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : Extension Number : Fax : Mobile : Email: Send Email Location : AbuKir AAST 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161049', 'canonical': 'https://aast.edu/cv.php?ser=161049', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161049_plain.html', 'ids': {'ser': '161049', 'unit_id': '1'}}"
161050,NOUURA  KHALED  MOHAMED  SHAWKY  ALY | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161050,"NOUURA KHALED MOHAMED SHAWKY ALY | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Teaching Assistant NOUURA KHALED MOHAMED SHAWKY ALY Graduate Teaching Assistant download cv contact me biography A graduate teaching assistant at the Construction and Building Engineering Department, Smart Village Branch since 2018 Master of science in construction and building engineering published paper at MDPI journal in 2023 ""Flexural Response of Concrete Beams Reinforced with Steel and Fiber Reinforced Polymers"" Scope of work -Structural design of reinforced concrete and steel structures - formwork design Education 2024 Master - College of Engineering & Technology - Egypt Master of science in construction and building engineering 2018 Bachelor - COLLEGE OF ENGINEERING& TECHNOLOGY ARAB ACADEMY FOR SCIENCE & TECHNOLOGY and MARITIME TRANSPORT - Bs.C. construction and building experience work experience 2018 - 2024 Teaching Assistant at Arab Academy for Science and Technology (September 2018 - present) College of Engineering & Technology academic experience 2018 - 2024 Teaching Assistant TA at arab academy College of Engineering & Technology research Fields of Interest Engineering Chemistry Environmental Science Research Indicators Google Scholar URL H-index (Google Scholar) : 4 i10-index (Google Scholar) : 4 Citation (Google Scholar) : 150 publications You can filter publications by years All Publications From 2020 to 2023 Honors & awards Honors ABET Accreditation Certificate of appreciation as a result of receiving the renowned of ABET Accreditation Professional Experience Teaching assistant at AAST Teaching assistant at AAST communities Teaching Courses Course Academic year Term CB444 - Design of Metallic Structures 2019 Fall Semester View All Content CB351 - Reinforced Concrete and Metallic Structures 2019 Fall Semester View All Content CB525 - Special Topics in Construction Engineering 2019 Fall Semester View All Content CB455 - Design of Reinforced Concrete Structures 2 2019 Spring Semester View All Content CB524 - Methods and Equipment for Construction 2 2018 Spring Semester View All Content projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : 01001009535 Extension Number : Fax : Mobile : 01001009535 Email: Send Email Location : AbuKir 0 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161050', 'canonical': 'https://aast.edu/cv.php?ser=161050', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161050_plain.html', 'ids': {'ser': '161050', 'unit_id': '1'}}"
161051,NOUURA  KHALED  MOHAMED  SHAWKY  ALY | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161051,"NOUURA KHALED MOHAMED SHAWKY ALY | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Teaching Assistant NOUURA KHALED MOHAMED SHAWKY ALY Graduate Teaching Assistant download cv contact me biography A graduate teaching assistant at the Construction and Building Engineering Department, Smart Village Branch since 2018 Master of science in construction and building engineering published paper at MDPI journal in 2023 ""Flexural Response of Concrete Beams Reinforced with Steel and Fiber Reinforced Polymers"" Scope of work -Structural design of reinforced concrete and steel structures - formwork design Education 2024 Master - College of Engineering & Technology - Egypt Master of science in construction and building engineering 2018 Bachelor - COLLEGE OF ENGINEERING& TECHNOLOGY ARAB ACADEMY FOR SCIENCE & TECHNOLOGY and MARITIME TRANSPORT - Bs.C. construction and building experience work experience 2018 - 2024 Teaching Assistant at Arab Academy for Science and Technology (September 2018 - present) College of Engineering & Technology academic experience 2018 - 2024 Teaching Assistant TA at arab academy College of Engineering & Technology research Fields of Interest Engineering Chemistry Environmental Science Research Indicators Google Scholar URL H-index (Google Scholar) : 4 i10-index (Google Scholar) : 4 Citation (Google Scholar) : 150 publications You can filter publications by years All Publications From 2020 to 2023 Honors & awards Honors ABET Accreditation Certificate of appreciation as a result of receiving the renowned of ABET Accreditation Professional Experience Teaching assistant at AAST Teaching assistant at AAST communities Teaching Courses Course Academic year Term CB444 - Design of Metallic Structures 2019 Fall Semester View All Content CB351 - Reinforced Concrete and Metallic Structures 2019 Fall Semester View All Content CB525 - Special Topics in Construction Engineering 2019 Fall Semester View All Content CB455 - Design of Reinforced Concrete Structures 2 2019 Spring Semester View All Content CB524 - Methods and Equipment for Construction 2 2018 Spring Semester View All Content projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : 01001009535 Extension Number : Fax : Mobile : 01001009535 Email: Send Email Location : AbuKir 0 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161051', 'canonical': 'https://aast.edu/cv.php?ser=161051', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161051_plain.html', 'ids': {'ser': '161051', 'unit_id': '1'}}"
161052,NOUURA  KHALED  MOHAMED  SHAWKY  ALY | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161052,"NOUURA KHALED MOHAMED SHAWKY ALY | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Teaching Assistant NOUURA KHALED MOHAMED SHAWKY ALY Graduate Teaching Assistant download cv contact me biography A graduate teaching assistant at the Construction and Building Engineering Department, Smart Village Branch since 2018 Master of science in construction and building engineering published paper at MDPI journal in 2023 ""Flexural Response of Concrete Beams Reinforced with Steel and Fiber Reinforced Polymers"" Scope of work -Structural design of reinforced concrete and steel structures - formwork design Education 2024 Master - College of Engineering & Technology - Egypt Master of science in construction and building engineering 2018 Bachelor - COLLEGE OF ENGINEERING& TECHNOLOGY ARAB ACADEMY FOR SCIENCE & TECHNOLOGY and MARITIME TRANSPORT - Bs.C. construction and building experience work experience 2018 - 2024 Teaching Assistant at Arab Academy for Science and Technology (September 2018 - present) College of Engineering & Technology academic experience 2018 - 2024 Teaching Assistant TA at arab academy College of Engineering & Technology research Fields of Interest Engineering Chemistry Environmental Science Research Indicators Google Scholar URL H-index (Google Scholar) : 4 i10-index (Google Scholar) : 4 Citation (Google Scholar) : 150 publications You can filter publications by years All Publications From 2020 to 2023 Honors & awards Honors ABET Accreditation Certificate of appreciation as a result of receiving the renowned of ABET Accreditation Professional Experience Teaching assistant at AAST Teaching assistant at AAST communities Teaching Courses Course Academic year Term CB444 - Design of Metallic Structures 2019 Fall Semester View All Content CB351 - Reinforced Concrete and Metallic Structures 2019 Fall Semester View All Content CB525 - Special Topics in Construction Engineering 2019 Fall Semester View All Content CB455 - Design of Reinforced Concrete Structures 2 2019 Spring Semester View All Content CB524 - Methods and Equipment for Construction 2 2018 Spring Semester View All Content projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : 01001009535 Extension Number : Fax : Mobile : 01001009535 Email: Send Email Location : AbuKir 0 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161052', 'canonical': 'https://aast.edu/cv.php?ser=161052', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161052_plain.html', 'ids': {'ser': '161052', 'unit_id': '1'}}"
161053,NOUURA  KHALED  MOHAMED  SHAWKY  ALY | Arab Academy for Science Technology & Maritime Transport Faculty Member,https://aast.edu/cv.php?ser=161053,"NOUURA KHALED MOHAMED SHAWKY ALY | Arab Academy for Science Technology & Maritime Transport Faculty Member About Biography Education Education History Experience Academic & Work Experience Research Research Indicators & Interest Publications Publications Awards Awards & Honors Professional Experience Professional Experience Communities Communities Contacts Contacts Courses Teaching Courses Projects Supervised Projects Teaching Assistant NOUURA KHALED MOHAMED SHAWKY ALY Graduate Teaching Assistant download cv contact me biography A graduate teaching assistant at the Construction and Building Engineering Department, Smart Village Branch since 2018 Master of science in construction and building engineering published paper at MDPI journal in 2023 ""Flexural Response of Concrete Beams Reinforced with Steel and Fiber Reinforced Polymers"" Scope of work -Structural design of reinforced concrete and steel structures - formwork design Education 2024 Master - College of Engineering & Technology - Egypt Master of science in construction and building engineering 2018 Bachelor - COLLEGE OF ENGINEERING& TECHNOLOGY ARAB ACADEMY FOR SCIENCE & TECHNOLOGY and MARITIME TRANSPORT - Bs.C. construction and building experience work experience 2018 - 2024 Teaching Assistant at Arab Academy for Science and Technology (September 2018 - present) College of Engineering & Technology academic experience 2018 - 2024 Teaching Assistant TA at arab academy College of Engineering & Technology research Fields of Interest Engineering Chemistry Environmental Science Research Indicators Google Scholar URL H-index (Google Scholar) : 4 i10-index (Google Scholar) : 4 Citation (Google Scholar) : 150 publications You can filter publications by years All Publications From 2020 to 2023 Honors & awards Honors ABET Accreditation Certificate of appreciation as a result of receiving the renowned of ABET Accreditation Professional Experience Teaching assistant at AAST Teaching assistant at AAST communities Teaching Courses Course Academic year Term CB444 - Design of Metallic Structures 2019 Fall Semester View All Content CB351 - Reinforced Concrete and Metallic Structures 2019 Fall Semester View All Content CB525 - Special Topics in Construction Engineering 2019 Fall Semester View All Content CB455 - Design of Reinforced Concrete Structures 2 2019 Spring Semester View All Content CB524 - Methods and Equipment for Construction 2 2018 Spring Semester View All Content projects contact Me Branch : AASTMT AbuKir Branch, Alexandria, Egypt Office Phone : 01001009535 Extension Number : Fax : Mobile : 01001009535 Email: Send Email Location : AbuKir 0 0 © 2025 | All Right Reserved IDC-AASTMT Policies & Terms of Use Copyright Sitemap Policies for Social Media Accounts","{'url': 'https://aast.edu/cv.php?ser=161053', 'canonical': 'https://aast.edu/cv.php?ser=161053', 'status': 'http_saved', 'path': 'C:\\Users\\mh978\\Downloads\\aast_scrape_final\\step8\\aast_v2_output_v4_20251125_125822\\html\\aast.edu_cv.php_ser=161053_plain.html', 'ids': {'ser': '161053', 'unit_id': '1'}}"
